帖子ID,评论ID,父评论ID,评论内容,评论IP,喜欢数,时间戳,用户信息,艾特的人,已喜欢,标签,状态
67befcba0000000006029e5b,67c0475f0000000019014f59,,还有活动没,广东,0,1740654431000,duola,,false,,0
67befcba0000000006029e5b,67c03b6800000000180377ac,,买的比送的还多，真的很实惠了[哭惹R],山东,0,1740651368000,爱吃螺蛳粉.,,false,,0
67befcba0000000006029e5b,67c1b79f000000001c005f65,67c1b2730000000018037285,凭我感觉应该可以美白[飞吻R],河北,0,1740748703000,YoeG.Dec.22,,false,,0
67befcba0000000006029e5b,67c18d6d0000000019001fb3,67c1340d000000001601374f,看着挺好用的，我要先买一个试试[飞吻R],河南,0,1740737901000,空城,,false,,0
67befcba0000000006029e5b,67c05dc80000000019004d8d,67c0475f0000000019014f59,今天到3.8应该都可以吧,山东,0,1740660169000,爱吃螺蛳粉.,,false,,0
67befcba0000000006029e5b,67c0369c000000001b03e2f2,,真的能美白提亮吗？能的话就入手了[飞吻R],江西,2,1740650141000,苏悦,,false,,0
67befcba0000000006029e5b,67c030ae000000001803d7bf,,用过的小伙伴觉得效果怎么样了,贵州,0,1740648623000,一小截故事.,,false,,0
67befcba0000000006029e5b,67c022310000000019010347,,这个活动优惠力度还是很大的,湖南,1,1740644913000,coisini,,false,,0
67befcba0000000006029e5b,67c01ef2000000001c00b196,,所以说我是来晚了吗，还会有活动吗[笑哭R],山东,0,1740644082000,Lius,,false,,0
67befcba0000000006029e5b,67c01dd50000000018030425,,olay即可以美白，敏感肌也能用真的太nice了,广东,2,1740643798000,软软,,false,,0
67befcba0000000006029e5b,67c018cf0000000018036f24,,有没有包子知道美白效果怎么样呀，想入手,四川,1,1740642511000,漫漫,,false,,0
67befcba0000000006029e5b,67c0169e0000000016016f06,,这个的淡斑效果怎么样啊,广东,0,1740641950000,qian,,false,,0
67befcba0000000006029e5b,67c015ea000000001601471a,,有用过吗？,广东,1,1740641770000,松子,,false,,0
67befcba0000000006029e5b,67c0135b000000001c000c31,,真的吗，我一直想买来着，不知道怎么样,浙江,0,1740641116000,暖花开,,false,,0
67befcba0000000006029e5b,67c00d54000000001b03bd88,,有用过的吗感觉怎么样啊,河南,0,1740639572000,发呆,,false,,0
67befcba0000000006029e5b,67c0618f000000001c0074ac,67c022310000000019010347,对的,江西,0,1740661135000,苏悦,,false,,0
67befcba0000000006029e5b,67c061d9000000001803e337,67c01ef2000000001c00b196,就在今天[派对R]冲冲冲,江苏,1,1740661209000,茶学姐懂成分,,false,is_author,0
67befcba0000000006029e5b,67c04dac0000000018032c00,67c015ea000000001601471a,同问，不知道效果怎么样，想入手试试,河南,0,1740656044000,槿夏年华,,false,,0
67befcba0000000006029e5b,67c1346b0000000016037cbb,67c0135b000000001c000c31,感觉应该还可以 好用吧,湖北,0,1740715116000,悲伤熊,,false,,0
67befcba0000000006029e5b,67c1b2980000000019017145,67c00d54000000001b03bd88,感觉介绍看着还可以。,河南,0,1740747416000,momo,,false,,0
67befcba0000000006029e5b,67c008ca000000001601482d,,这个实力强劲的霸棒美白选手太棒了吧,河南,0,1740638411000,玲妹,,false,,0
67befcba0000000006029e5b,67c07feb00000000160339f4,,今晚就准备蹲这款,河南,0,1740668907000,ღ林间鹿,,false,,3
67befcba0000000006029e5b,67bf137b0000000016014825,,有试用装吗？,湖南,0,1740575612000,空城里的亡命徒,,false,,0
67befcba0000000006029e5b,67bf1281000000001b03d873,,多少钱一瓶？,湖南,2,1740575361000,三省吾身,,false,,0
67befcba0000000006029e5b,67bf12580000000018037388,,有用过的吗？,湖南,1,1740575320000,四姨太,,false,,0
67befcba0000000006029e5b,67c00d82000000001b03fdac,67c008ca000000001601482d,看起来真的很不错哦,河南,0,1740639619000,发呆,,false,,0
67befcba0000000006029e5b,67c1bfdd0000000019007311,67c07feb00000000160339f4,买来试试,甘肃,0,1740750813000,卷卷夹心杨,,false,,0
67befcba0000000006029e5b,67c012950000000018035aeb,67bf1281000000001b03d873,449元买60送63ml+6片面膜[萌萌哒R],江苏,3,1740640918000,茶学姐懂成分,,false,is_author,0
67befcba0000000006029e5b,67bf129a000000001c0085b4,67bf12580000000018037388,刚买还没有用,湖南,0,1740575386000,三省吾身,,false,,0
67bf275d0000000006039ebd,67bfcd790000000019010416,,一直就用这款产品，真的不错大家放心拍就好了,山东,12,1740623226000,小红薯298D51E1,,false,,0
67bf275d0000000006039ebd,67bfcd6d000000001c00d6a4,,敏感肌也可以使用嘛,江西,8,1740623213000,锵锵锵,,false,,0
67bf275d0000000006039ebd,67bfcd4f0000000018037411,,这个很好用的，我一直在回购这个,河北,8,1740623183000,1,,false,,0
67bf275d0000000006039ebd,67bfcd370000000019015381,,学生党可以入手不？[哭惹R],江西,8,1740623160000,里里的,,false,,0
67bf275d0000000006039ebd,67bffabd0000000016013c3f,,现在有这么优惠的活动，一定不能错过，赶快入手，一直用的，效果特别好[飞吻R],山东,2,1740634814000,好好妹妹,,false,,0
67bf275d0000000006039ebd,67ce68ec00000000170288a1,,才刷到 ！ 现在还有活动吗 ？ 晒黑了脸上用啥都疼,湖北,0,1741580524000,甜崽小羊Cx330,,false,,0
67bf275d0000000006039ebd,67cce9620000000015028058,,错过了，怎么办,河南,0,1741482339000,英仔,,false,,3
67bf275d0000000006039ebd,67ca7df3000000001703a990,,好,陕西,0,1741323763000,晚亭淮^,,false,,0
67bf275d0000000006039ebd,67ca7a6a000000001201573d,,好,河南,0,1741322859000,小红薯63CDE60A,,false,,0
67bf275d0000000006039ebd,67ca738f0000000018019ebf,,好,辽宁,0,1741321103000,冷冰冰,,false,,0
67bf275d0000000006039ebd,67bfcff0000000001601e8d6,67bfcd790000000019010416,淡斑小白瓶真的可以闭眼入,广东,4,1740623857000,小泥Dacy,,false,is_author,0
67bf275d0000000006039ebd,67bfcfb4000000001601dc80,67bfcd6d000000001c00d6a4,可以的,广东,2,1740623797000,小泥Dacy,,false,is_author,0
67bf275d0000000006039ebd,67bfcfae0000000016017845,67bfcd4f0000000018037411,真的！每次大促必回购[派对R],广东,1,1740623790000,小泥Dacy,,false,is_author,0
67bf275d0000000006039ebd,67bfcfd90000000016014223,67bfcd370000000019015381,可以,广东,4,1740623833000,小泥Dacy,,false,is_author,0
67bf275d0000000006039ebd,67ca6b1a0000000018008952,,好,河南,0,1741318938000,所念皆星河,,false,,0
67bf275d0000000006039ebd,67ca6a30000000001801b670,,好,河北,0,1741318704000,11,,false,,0
67bf275d0000000006039ebd,67ca66e9000000000f03bac2,,好,安徽,0,1741317866000,好物分享,,false,,0
67bf275d0000000006039ebd,67ca61610000000017032971,,好,福建,1,1741316449000,小红薯67CAAB89,,false,,0
67bf275d0000000006039ebd,67ca5dc100000000170306f4,,好,甘肃,1,1741315521000,小红薯6517C0CC,,false,,0
67bf275d0000000006039ebd,67ca5d7300000000180047a7,,好,山西,0,1741315444000,鹿林,,false,,0
67bf275d0000000006039ebd,67c9b4920000000018014e34,,好,湖南,0,1741272210000,婺倪,,false,,0
67bf275d0000000006039ebd,67c9b413000000001801c763,,好,福建,1,1741272084000,小红薯67CA8420,,false,,0
67bf275d0000000006039ebd,67c9ada400000000120163a7,,好,四川,1,1741270437000,念初,,false,,0
67bf275d0000000006039ebd,67c9ad2a0000000017028973,,好,湖北,0,1741270315000,小红薯64CD197E,,false,,0
67bf275d0000000006039ebd,67c9a84c000000001800e995,,好,浙江,0,1741269068000,青山入我怀,,false,,0
67bf275d0000000006039ebd,67c997aa0000000017032e7d,,好,广西,0,1741264811000,要牵住ᵀᴬ的手,,false,,0
67bf275d0000000006039ebd,67c99253000000001801f272,,好,甘肃,0,1741263444000,左右,,false,,0
67bf275d0000000006039ebd,67c98ef1000000001802c82b,,好,安徽,0,1741262577000,一,,false,,0
67bf275d0000000006039ebd,67c988e0000000001801dc97,,好,重庆,0,1741261024000,M,,false,,0
67bf275d0000000006039ebd,67c9868a000000001502ba2d,,好,广东,0,1741260426000,小红薯67CA8E37,,false,,0
67bf275d0000000006039ebd,67c981050000000018008549,,好,湖北,0,1741259014000,别拖至春天,,false,,0
67bf275d0000000006039ebd,67c95e410000000018007af0,,好,四川,0,1741250113000,吃饭！,,false,,0
67bf275d0000000006039ebd,67c95d45000000001801e306,,好,内蒙古,0,1741249862000,恐,,false,,0
67bf275d0000000006039ebd,67c946f2000000001801f2da,,好,四川,0,1741244147000,悲伤小猫^.,,false,,0
67bf275d0000000006039ebd,67c94302000000001802fb31,,好,青海,0,1741243139000,小红薯5D67F364,,false,,0
67bf275d0000000006039ebd,67c9305d0000000015003919,,好,内蒙古,0,1741238365000,小红薯63482F27,,false,,0
67bf275d0000000006039ebd,67c92f89000000001502920b,,好,福建,0,1741238154000,爱白鹿一万年,,false,,0
67bf275d0000000006039ebd,67c90a400000000017033cdc,,好,安徽,0,1741228609000,雨珊,,false,,0
67bf275d0000000006039ebd,67c903e5000000001702966d,,好,广东,0,1741226982000,wie7o,,false,,0
67bf275d0000000006039ebd,67c8f491000000000f03059c,,好,山西,0,1741223058000,小红薯656AAEE1,,false,,0
67bf275d0000000006039ebd,67c8ec5800000000150058b2,,[赞R],辽宁,0,1741220953000,金猪yutu777,,false,,0
67bf275d0000000006039ebd,67c8ec400000000015005530,,[赞R],辽宁,0,1741220928000,金猪yutu777,,false,,0
67bf275d0000000006039ebd,67c8eb5d000000000f030c53,,[赞R],辽宁,0,1741220701000,金猪yutu777,,false,,0
67bf275d0000000006039ebd,67c8eb3d0000000015006f8d,,[赞R],辽宁,0,1741220669000,金猪yutu777,,false,,0
67bf275d0000000006039ebd,67c928110000000018018c7b,67c903e5000000001702966d,"0【长按复制这条邀请码消息，打开小红书即可加入该群】
 4月2日前可加入群聊""38节作业疯狂抄抄抄"" CZ1510:/#f
😉😎🍐🍆🌭🥕
🍰🍇😂🐨🐹😃交作业啦，快来抄姐妹[偷笑R]",湖北,0,1741236241000,Lange,,false,,0
67bf275d0000000006039ebd,67c850a000000000120153ed,,超好用，值得推荐(๑>◡<๑)👍🏻,山东,0,1741181089000,车驾冠,,false,,0
67bf275d0000000006039ebd,67c8348a00000000150004d9,,小白瓶是真的好用，[偷笑R],山东,0,1741173899000,小红薯670D5AB9,,false,,3
67bf275d0000000006039ebd,67c8342700000000180198a1,,那个送的面膜也好用[偷笑R],山东,0,1741173800000,大璐璐呀🍒,,false,,0
67bf275d0000000006039ebd,67c832d50000000018017aac,,来个用过的，说说真的好用吗?,山东,0,1741173462000,中国黄金💍中国金楼,,false,,0
67bf275d0000000006039ebd,67c823ba000000000f031778,,气血不足，长斑！回个表情，挨个发，只求好运➕1🍀,河南,0,1741169594000,freedom,,false,,0
67bf275d0000000006039ebd,67c822d9000000001801152b,,用了一段时间了，正好补补货,山东,0,1741169370000,橘安,,false,,3
67bf275d0000000006039ebd,67c7e3b50000000018005d8a,,天气不错，不知道会不会有对象掉下来,河北,0,1741153206000,冬絮沐云,,false,,0
67bf275d0000000006039ebd,67c7d5c6000000001201611d,,好,河北,0,1741149639000,白茶清欢,,false,,0
67bf275d0000000006039ebd,67c79ca600000000150012d5,,果然常年霸榜不是没有原因的，小白瓶真的好用,广东,0,1741135014000,木子的家居日记,,false,,0
67bf275d0000000006039ebd,67c7388d000000001702a144,,好,广西,0,1741109390000,。,,false,,0
67bf275d0000000006039ebd,67c79e43000000001801fc71,67c79ca600000000150012d5,对对！,广东,0,1741135427000,小泥Dacy,,false,is_author,0
67bf275d0000000006039ebd,67c733570000000017031fc3,,好,湖北,0,1741108056000,小红薯673BF559,,false,,0
67bf275d0000000006039ebd,67c731e7000000001800b745,,好,陕西,0,1741107687000,为爱启航,,false,,0
67bf275d0000000006039ebd,67c7307c000000001703057d,,好,陕西,0,1741107324000,为爱启航,,false,,0
67bf275d0000000006039ebd,67c7190c0000000018018a38,,好,青海,0,1741101325000,㫛。,,false,,0
67bf275d0000000006039ebd,67c7190700000000150164e9,,好,陕西,0,1741101320000,欣果睡不醒🌙,,false,,0
67bf275d0000000006039ebd,67c6c87b000000000f030339,,好,山东,1,1741080700000,总被女人骗,,false,,0
67bf275d0000000006039ebd,67c6bf7d0000000018019813,,小白瓶我已经不记得回购过多少次了！！真的好用我说累了，黄黑皮真的可以闭眼冲！,广东,0,1741078398000,化学系唐羽,,false,,0
67bf275d0000000006039ebd,67c65c7b0000000018029cdf,,好好[飞吻R],陕西,0,1741053052000,三三,,false,,0
67bf275d0000000006039ebd,67c5ab7f000000000f038112,,这款产品非常好用，值得购买[飞吻R][飞吻R],山东,0,1741007744000,星辰,,false,,0
67bf275d0000000006039ebd,67c5ab13000000000f039ed2,,好用吗,江西,0,1741007636000,招聘吧,,false,,0
67bf275d0000000006039ebd,67c59c11000000000f03953e,,好,河北,0,1741003794000,哇哒西蛙,,false,,0
67bf275d0000000006039ebd,67c53d39000000001c001158,,好,上海,0,1740979514000,随缘,,false,,0
67bf275d0000000006039ebd,67c4206300000000160342b7,,这个好用，之前用过一次,陕西,1,1740906596000,大可爱,,false,,3
67bf275d0000000006039ebd,67c3f5a2000000001601811c,,蹲住，超好用！,山东,0,1740895651000,就想变漂亮~,,false,,0
67bf275d0000000006039ebd,67c323dd00000000190178d3,,哇蹲起来期待[点赞R],广东,0,1740841949000,LUKA,,false,,0
67bf275d0000000006039ebd,67c19a580000000019000547,,这个超好用 根本没有替代品,山东,0,1740741209000,小🐶与蝴蝶🦋,,false,,0
67bf275d0000000006039ebd,67c16e1e000000001c00609d,,"8【长按复制这条邀请码消息，打开小红书即可加入该群】
 3月28日前可加入群聊""备战3⃣️8⃣️抄作业"" CZ1510:/#l
🥞🐮🍒🥑😯😉
🍤🍎🥝😷🐔😆",黑龙江,0,1740729886000,北笙,,false,,0
67bf275d0000000006039ebd,67c06073000000001601d640,,"8【长按复制这条邀请码消息，打开小红书即可加入该群】
 3月27日前可加入群聊""抄作业💕的宝宝们👀这"" CZ1510:/#i
🤣🤔🍰😯😚🎂
😒🌽🍅🍔🍖😏备战三八节，不会攻略，满减、优惠圈、准备抄作业的上车啦[派对R][派对R]",河南,0,1740660851000,HHsyy63,,false,,0
67bf275d0000000006039ebd,67bfe6610000000016011802,,好的，李佳琪直播间[抓狂R],河北,0,1740629601000,糙人糙饭,,false,,0
67bf275d0000000006039ebd,67bfe54d00000000190058d4,,你怎么知道我的快要用完了[暗中观察R],河北,0,1740629325000,啃钱呐,,false,,0
67bf275d0000000006039ebd,67c16e4a000000001c0068ff,67c16e1e000000001c00609d,[飞吻R],黑龙江,0,1740729931000,北笙,,false,,0
67bf275d0000000006039ebd,67c06bda0000000016036d06,67bfe54d00000000190058d4,"2【长按复制这条邀请码消息，打开小红书即可加入该群】
 3月25日前可加入群聊""❸❽五折好物分享"" CZ1510:/#a
😜😃🍉🍇🍩🍖
🌮🍖🌮🐨😝😇",甘肃,1,1740663772000,芒果M,,false,,0
67bf275d0000000006039ebd,67bfe4af000000001c00d67b,,种草种草，蹲蹲入手,天津,0,1740629167000,高冷的大包子。,,false,,0
67bf275d0000000006039ebd,67bfdfab000000001b039415,,很早以前就种草了，期待拔草[萌萌哒R],天津,0,1740627884000,呢夜.,,false,,0
67bf275d0000000006039ebd,67bfd9430000000016031ec3,,质地很不错，流动性可很强[飞吻R],河北,0,1740626243000,小桃兔兔,,false,,0
67bf275d0000000006039ebd,67bfd83c0000000019007b41,,每天熬夜皮肤暗沉可以用吗,河北,0,1740625980000,木子源,,false,,0
67bf275d0000000006039ebd,67bfd3cb000000001c004d1f,,用过这款，对于干皮来说还是很好用的，推荐哦,天津,0,1740624844000,手可摘星辰🌟,,false,,0
67bf275d0000000006039ebd,67bfd358000000001c007361,,一定要去试试,黑龙江,0,1740624728000,大飞20,,false,,0
67bf275d0000000006039ebd,67bfd2fd0000000019005257,,活动力度大不大[偷笑R],天津,0,1740624637000,一尘,,false,,0
67bf275d0000000006039ebd,67bfd10b000000001b03d963,,敏感肌皮肤能用吗？,河北,0,1740624140000,回不去的过往,,false,,0
67bf275d0000000006039ebd,67bfd0fe0000000018033319,,我正好想冲这款，干皮脸上有淡斑，有活动真划算,上海,2,1740624126000,花果山猴儿,,false,,0
67bf275d0000000006039ebd,67bfd08c000000001c00c718,,这个感觉有用耶,广西,0,1740624012000,温温爱吃烤鸭腿,,false,,0
67bf275d0000000006039ebd,67c06be4000000001601545d,67bfe4af000000001c00d67b,"2【长按复制这条邀请码消息，打开小红书即可加入该群】
 3月25日前可加入群聊""❸❽五折好物分享"" CZ1510:/#a
😜😃🍉🍇🍩🍖
🌮🍖🌮🐨😝😇",甘肃,1,1740663782000,芒果M,,false,,0
67bf275d0000000006039ebd,67c06bf80000000016012173,67bfd2fd0000000019005257,"2【长按复制这条邀请码消息，打开小红书即可加入该群】
 3月25日前可加入群聊""❸❽五折好物分享"" CZ1510:/#a
😜😃🍉🍇🍩🍖
🌮🍖🌮🐨😝😇",甘肃,1,1740663802000,芒果M,,false,,0
67bf275d0000000006039ebd,67bfcff6000000001c00e7e1,,真的好用，一点都不黏腻,广东,0,1740623862000,米奇米奇,,false,,0
67bf275d0000000006039ebd,67bfcecd000000001c00a05f,,这个看起来不错哦,广西,0,1740623566000,加糖酸奶,,false,,0
67bf275d0000000006039ebd,67bfce7d000000001c008fb2,,好用[飞吻R],河北,1,1740623485000,1,,false,,0
67bf275d0000000006039ebd,67bfce290000000019014a5d,,同问，皮肤有时发红有痘印能用不[害羞R],河南,2,1740623402000,莫吉托没有茉莉,,false,,0
67bf275d0000000006039ebd,67bfcde300000000190004e2,,油皮用怎么样[害羞R]脸上经常出油暗黄[笑哭R],河南,2,1740623331000,绕地球三百圈,,false,,0
67bf275d0000000006039ebd,67bfcdda0000000016013759,,之前用过，很好用，趁着活动再入手,山东,0,1740623322000,张张,,false,,0
67bf275d0000000006039ebd,67bfcdd70000000018033133,,三八蹲住，美白效果怎么样,江西,0,1740623319000,放轻松,,false,,3
67bf275d0000000006039ebd,67c4386800000000160171b4,,还有蹲的姐妹踢我啊～我这里还有位置,山东,0,1740912744000,豆,,false,,-2
67bf275d0000000006039ebd,67c08851000000001c0080c3,,感谢主播的分享，被种草了，求链接[偷笑R],福建,0,1740671057000,要听歌吗-L.,,false,,0
67bf275d0000000006039ebd,67c07a36000000001803f515,67bfcecd000000001c00a05f,"2【长按复制这条邀请码消息，打开小红书即可加入该群】
 3月25日前可加入群聊""❸❽五折好物分享"" CZ1510:/#a
😜😃🍉🍇🍩🍖
🌮🍖🌮🐨😝😇",甘肃,1,1740667446000,柠心,,false,,0
67bf275d0000000006039ebd,67bfcff8000000001601488d,67bfce290000000019014a5d,可以的,广东,2,1740623864000,小泥Dacy,,false,is_author,0
67bf275d0000000006039ebd,67bfcfd5000000001603449f,67bfcde300000000190004e2,肤感很好，抹开就吸收了，油皮放心用。,广东,1,1740623830000,小泥Dacy,,false,is_author,0
